ORF,Gene,URL
YGR060W,ERG25,https://www.yeastgenome.org/locus/S000003292
YGR061C,ADE6,https://www.yeastgenome.org/locus/S000003293
YGR062C,COX18,https://www.yeastgenome.org/locus/S000003294
YGR063C,SPT4,https://www.yeastgenome.org/locus/S000003295
YGR064W,YGR064W,https://www.yeastgenome.org/locus/S000003296
YGR065C,VHT1,https://www.yeastgenome.org/locus/S000003297
YGR066C,YGR066C,https://www.yeastgenome.org/locus/S000003298
YGR067C,YGR067C,https://www.yeastgenome.org/locus/S000003299
YGR068C,ART5,https://www.yeastgenome.org/locus/S000003300
YGR069W,YGR069W,https://www.yeastgenome.org/locus/S000003301
YGR070W,ROM1,https://www.yeastgenome.org/locus/S000003302
YGR071C,ENV11,https://www.yeastgenome.org/locus/S000003303
YGR072W,UPF3,https://www.yeastgenome.org/locus/S000003304
YGR073C,YGR073C,https://www.yeastgenome.org/locus/S000003305
YGR074W,SMD1,https://www.yeastgenome.org/locus/S000003306
YGR075C,PRP38,https://www.yeastgenome.org/locus/S000003307
YGR076C,MRPL25,https://www.yeastgenome.org/locus/S000003308
YGR077C,PEX8,https://www.yeastgenome.org/locus/S000003309
YGR078C,PAC10,https://www.yeastgenome.org/locus/S000003310
YGR079W,YGR079W,https://www.yeastgenome.org/locus/S000003311
YGR080W,TWF1,https://www.yeastgenome.org/locus/S000003312
YGR081C,SLX9,https://www.yeastgenome.org/locus/S000003313
YGR082W,TOM20,https://www.yeastgenome.org/locus/S000003314
YGR083C,GCD2,https://www.yeastgenome.org/locus/S000003315
YGR084C,MRP13,https://www.yeastgenome.org/locus/S000003316
YGR085C,RPL11B,https://www.yeastgenome.org/locus/S000003317
YGR086C,PIL1,https://www.yeastgenome.org/locus/S000003318
YGR087C,PDC6,https://www.yeastgenome.org/locus/S000003319
YGR088W,CTT1,https://www.yeastgenome.org/locus/S000003320
YGR089W,NNF2,https://www.yeastgenome.org/locus/S000003321
YGR090W,UTP22,https://www.yeastgenome.org/locus/S000003322
YGR091W,PRP31,https://www.yeastgenome.org/locus/S000003323
YGR092W,DBF2,https://www.yeastgenome.org/locus/S000003324
YGR093W,DRN1,https://www.yeastgenome.org/locus/S000003325
YGR094W,VAS1,https://www.yeastgenome.org/locus/S000003326
YGR095C,RRP46,https://www.yeastgenome.org/locus/S000003327
YGR096W,TPC1,https://www.yeastgenome.org/locus/S000003328
YGR097W,ASK10,https://www.yeastgenome.org/locus/S000003329
YGR098C,ESP1,https://www.yeastgenome.org/locus/S000003330
YGR099W,TEL2,https://www.yeastgenome.org/locus/S000003331
YGR100W,MDR1,https://www.yeastgenome.org/locus/S000003332
YGR101W,PCP1,https://www.yeastgenome.org/locus/S000003333
YGR102C,GTF1,https://www.yeastgenome.org/locus/S000003334
YGR103W,NOP7,https://www.yeastgenome.org/locus/S000003335
YGR104C,SRB5,https://www.yeastgenome.org/locus/S000003336
YGR105W,VMA21,https://www.yeastgenome.org/locus/S000003337
YGR106C,VOA1,https://www.yeastgenome.org/locus/S000003338
YGR107W,YGR107W,https://www.yeastgenome.org/locus/S000003339
YGR108W,CLB1,https://www.yeastgenome.org/locus/S000003340
YGR109C,CLB6,https://www.yeastgenome.org/locus/S000003341
YGR110W,CLD1,https://www.yeastgenome.org/locus/S000003342
YGR111W,YGR111W,https://www.yeastgenome.org/locus/S000003343
YGR112W,SHY1,https://www.yeastgenome.org/locus/S000003344
YGR113W,DAM1,https://www.yeastgenome.org/locus/S000003345
YGR114C,YGR114C,https://www.yeastgenome.org/locus/S000003346
YGR115C,YGR115C,https://www.yeastgenome.org/locus/S000003347
YGR116W,SPT6,https://www.yeastgenome.org/locus/S000003348
YGR117C,YGR117C,https://www.yeastgenome.org/locus/S000003349
YGR119C,NUP57,https://www.yeastgenome.org/locus/S000003351
YGR120C,COG2,https://www.yeastgenome.org/locus/S000003352
YGR121C,MEP1,https://www.yeastgenome.org/locus/S000003353
YGR122W,YGR122W,https://www.yeastgenome.org/locus/S000003354
YGR123C,PPT1,https://www.yeastgenome.org/locus/S000003355
YGR124W,ASN2,https://www.yeastgenome.org/locus/S000003356
YGR125W,YGR125W,https://www.yeastgenome.org/locus/S000003357
YGR126W,YGR126W,https://www.yeastgenome.org/locus/S000003358
YGR127W,YGR127W,https://www.yeastgenome.org/locus/S000003359
YGR128C,UTP8,https://www.yeastgenome.org/locus/S000003360
YGR129W,SYF2,https://www.yeastgenome.org/locus/S000003361
YGR130C,YGR130C,https://www.yeastgenome.org/locus/S000003362
YGR131W,FHN1,https://www.yeastgenome.org/locus/S000003363
YGR132C,PHB1,https://www.yeastgenome.org/locus/S000003364
YGR133W,PEX4,https://www.yeastgenome.org/locus/S000003365
YGR134W,CAF130,https://www.yeastgenome.org/locus/S000003366
YGR135W,PRE9,https://www.yeastgenome.org/locus/S000003367
YGR136W,LSB1,https://www.yeastgenome.org/locus/S000003368
YGR137W,YGR137W,https://www.yeastgenome.org/locus/S000003369
YGR138C,TPO2,https://www.yeastgenome.org/locus/S000003370
YGR139W,YGR139W,https://www.yeastgenome.org/locus/S000003371
YGR140W,CBF2,https://www.yeastgenome.org/locus/S000003372
YGR141W,VPS62,https://www.yeastgenome.org/locus/S000003373
YGR142W,BTN2,https://www.yeastgenome.org/locus/S000003374
YGR143W,SKN1,https://www.yeastgenome.org/locus/S000003375
YGR144W,THI4,https://www.yeastgenome.org/locus/S000003376
YGR145W,ENP2,https://www.yeastgenome.org/locus/S000003377
YGR146C,ECL1,https://www.yeastgenome.org/locus/S000003378
YGR147C,NAT2,https://www.yeastgenome.org/locus/S000003379
YGR148C,RPL24B,https://www.yeastgenome.org/locus/S000003380
YGR149W,GPC1,https://www.yeastgenome.org/locus/S000003381
YGR150C,CCM1,https://www.yeastgenome.org/locus/S000003382
YGR151C,YGR151C,https://www.yeastgenome.org/locus/S000003383
YGR152C,RSR1,https://www.yeastgenome.org/locus/S000003384
YGR153W,YGR153W,https://www.yeastgenome.org/locus/S000003385
YGR154C,GTO1,https://www.yeastgenome.org/locus/S000003386
YGR155W,CYS4,https://www.yeastgenome.org/locus/S000003387
YGR156W,PTI1,https://www.yeastgenome.org/locus/S000003388
YGR157W,CHO2,https://www.yeastgenome.org/locus/S000003389
YGR158C,MTR3,https://www.yeastgenome.org/locus/S000003390
YGR159C,NSR1,https://www.yeastgenome.org/locus/S000003391
YGR160W,YGR160W,https://www.yeastgenome.org/locus/S000003392
YGR161C,RTS3,https://www.yeastgenome.org/locus/S000003393
YGR162W,TIF4631,https://www.yeastgenome.org/locus/S000003394
YGR163W,GTR2,https://www.yeastgenome.org/locus/S000003395
YGR164W,YGR164W,https://www.yeastgenome.org/locus/S000003396
YGR165W,MRPS35,https://www.yeastgenome.org/locus/S000003397
YGR166W,TRS65,https://www.yeastgenome.org/locus/S000003398
YGR167W,CLC1,https://www.yeastgenome.org/locus/S000003399
YGR168C,PEX35,https://www.yeastgenome.org/locus/S000003400
YGR169C,PUS6,https://www.yeastgenome.org/locus/S000003401
YGR170W,PSD2,https://www.yeastgenome.org/locus/S000003402
YGR171C,MSM1,https://www.yeastgenome.org/locus/S000003403
YGR172C,YIP1,https://www.yeastgenome.org/locus/S000003404
YGR173W,RBG2,https://www.yeastgenome.org/locus/S000003405
YGR174C,CBP4,https://www.yeastgenome.org/locus/S000003406
YGR175C,ERG1,https://www.yeastgenome.org/locus/S000003407
YGR176W,YGR176W,https://www.yeastgenome.org/locus/S000003408
YGR177C,ATF2,https://www.yeastgenome.org/locus/S000003409
YGR178C,PBP1,https://www.yeastgenome.org/locus/S000003410
YGR179C,OKP1,https://www.yeastgenome.org/locus/S000003411
YGR180C,RNR4,https://www.yeastgenome.org/locus/S000003412
YGR181W,TIM13,https://www.yeastgenome.org/locus/S000003413
YGR182C,YGR182C,https://www.yeastgenome.org/locus/S000003414
YGR184C,UBR1,https://www.yeastgenome.org/locus/S000003416
YGR185C,TYS1,https://www.yeastgenome.org/locus/S000003417
YGR186W,TFG1,https://www.yeastgenome.org/locus/S000003418
YGR187C,HGH1,https://www.yeastgenome.org/locus/S000003419
YGR188C,BUB1,https://www.yeastgenome.org/locus/S000003420
YGR189C,CRH1,https://www.yeastgenome.org/locus/S000003421
YGR190C,YGR190C,https://www.yeastgenome.org/locus/S000003422
YGR191W,HIP1,https://www.yeastgenome.org/locus/S000003423
YGR192C,TDH3,https://www.yeastgenome.org/locus/S000003424
YGR193C,PDX1,https://www.yeastgenome.org/locus/S000003425
YGR194C,XKS1,https://www.yeastgenome.org/locus/S000003426
YGR195W,SKI6,https://www.yeastgenome.org/locus/S000003427
YGR196C,FYV8,https://www.yeastgenome.org/locus/S000003428
YGR197C,SNG1,https://www.yeastgenome.org/locus/S000003429
YGR198W,YPP1,https://www.yeastgenome.org/locus/S000003430
YGR199W,PMT6,https://www.yeastgenome.org/locus/S000003431
YGR200C,ELP2,https://www.yeastgenome.org/locus/S000003432
YGR201C,YGR201C,https://www.yeastgenome.org/locus/S000003433
YGR202C,PCT1,https://www.yeastgenome.org/locus/S000003434
YGR203W,YCH1,https://www.yeastgenome.org/locus/S000003435
YGR204W,ADE3,https://www.yeastgenome.org/locus/S000003436
YGR205W,TDA10,https://www.yeastgenome.org/locus/S000003437
YGR206W,MVB12,https://www.yeastgenome.org/locus/S000003438
YGR207C,CIR1,https://www.yeastgenome.org/locus/S000003439
YGR208W,SER2,https://www.yeastgenome.org/locus/S000003440
YGR209C,TRX2,https://www.yeastgenome.org/locus/S000003441
YGR210C,YGR210C,https://www.yeastgenome.org/locus/S000003442
YGR211W,ZPR1,https://www.yeastgenome.org/locus/S000003443
YGR212W,SLI1,https://www.yeastgenome.org/locus/S000003444
YGR213C,RTA1,https://www.yeastgenome.org/locus/S000003445
YGR215W,RSM27,https://www.yeastgenome.org/locus/S000003447
YGR216C,GPI1,https://www.yeastgenome.org/locus/S000003448
YGR217W,CCH1,https://www.yeastgenome.org/locus/S000003449
YGR218W,CRM1,https://www.yeastgenome.org/locus/S000003450
YGR219W,YGR219W,https://www.yeastgenome.org/locus/S000003451
YGR220C,MRPL9,https://www.yeastgenome.org/locus/S000003452
YGR221C,TOS2,https://www.yeastgenome.org/locus/S000003453
YGR222W,PET54,https://www.yeastgenome.org/locus/S000003454
YGR223C,HSV2,https://www.yeastgenome.org/locus/S000003455
YGR224W,AZR1,https://www.yeastgenome.org/locus/S000003456
YGR226C,YGR226C,https://www.yeastgenome.org/locus/S000003458
YGR227W,DIE2,https://www.yeastgenome.org/locus/S000003459
YGR228W,YGR228W,https://www.yeastgenome.org/locus/S000003460
YGR229C,SMI1,https://www.yeastgenome.org/locus/S000003461
YGR230W,BNS1,https://www.yeastgenome.org/locus/S000003462
YGR231C,PHB2,https://www.yeastgenome.org/locus/S000003463
YGR232W,NAS6,https://www.yeastgenome.org/locus/S000003464
YGR233C,PHO81,https://www.yeastgenome.org/locus/S000003465
YGR234W,YHB1,https://www.yeastgenome.org/locus/S000003466
YGR235C,MIC26,https://www.yeastgenome.org/locus/S000003467
YGR236C,SPG1,https://www.yeastgenome.org/locus/S000003468
YGR237C,YGR237C,https://www.yeastgenome.org/locus/S000003469
YGR238C,KEL2,https://www.yeastgenome.org/locus/S000003470
YGR239C,PEX21,https://www.yeastgenome.org/locus/S000003471
YGR240C,PFK1,https://www.yeastgenome.org/locus/S000003472
YGR241C,YAP1802,https://www.yeastgenome.org/locus/S000003473
YGR242W,YGR242W,https://www.yeastgenome.org/locus/S000003474
YGR243W,MPC3,https://www.yeastgenome.org/locus/S000003475
YGR244C,LSC2,https://www.yeastgenome.org/locus/S000003476
YGR245C,SDA1,https://www.yeastgenome.org/locus/S000003477
YGR246C,BRF1,https://www.yeastgenome.org/locus/S000003478
YGR247W,CPD1,https://www.yeastgenome.org/locus/S000003479
YGR248W,SOL4,https://www.yeastgenome.org/locus/S000003480
YGR249W,MGA1,https://www.yeastgenome.org/locus/S000003481
YGR250C,RIE1,https://www.yeastgenome.org/locus/S000003482
YGR251W,NOP19,https://www.yeastgenome.org/locus/S000003483
YGR252W,GCN5,https://www.yeastgenome.org/locus/S000003484
YGR253C,PUP2,https://www.yeastgenome.org/locus/S000003485
YGR254W,ENO1,https://www.yeastgenome.org/locus/S000003486
YGR255C,COQ6,https://www.yeastgenome.org/locus/S000003487
YGR256W,GND2,https://www.yeastgenome.org/locus/S000003488
YGR257C,MTM1,https://www.yeastgenome.org/locus/S000003489
YGR258C,RAD2,https://www.yeastgenome.org/locus/S000003490
YGR259C,YGR259C,https://www.yeastgenome.org/locus/S000003491
YGR260W,TNA1,https://www.yeastgenome.org/locus/S000003492
YGR261C,APL6,https://www.yeastgenome.org/locus/S000003493
YGR262C,BUD32,https://www.yeastgenome.org/locus/S000003494
YGR263C,SAY1,https://www.yeastgenome.org/locus/S000003495
YGR264C,MES1,https://www.yeastgenome.org/locus/S000003496
YGR265W,YGR265W,https://www.yeastgenome.org/locus/S000003497
YGR266W,YGR266W,https://www.yeastgenome.org/locus/S000003498
YGR267C,FOL2,https://www.yeastgenome.org/locus/S000003499
YGR268C,HUA1,https://www.yeastgenome.org/locus/S000003500
YGR269W,YGR269W,https://www.yeastgenome.org/locus/S000003501
YGR270W,YTA7,https://www.yeastgenome.org/locus/S000003502
YGR271W,SLH1,https://www.yeastgenome.org/locus/S000003503
YGR273C,YGR273C,https://www.yeastgenome.org/locus/S000003505
YGR274C,TAF1,https://www.yeastgenome.org/locus/S000003506
YGR275W,RTT102,https://www.yeastgenome.org/locus/S000003507
YGR276C,RNH70,https://www.yeastgenome.org/locus/S000003508
YGR277C,CAB4,https://www.yeastgenome.org/locus/S000003509
YGR278W,CWC22,https://www.yeastgenome.org/locus/S000003510
YGR279C,SCW4,https://www.yeastgenome.org/locus/S000003511
YGR280C,PXR1,https://www.yeastgenome.org/locus/S000003512
YGR281W,YOR1,https://www.yeastgenome.org/locus/S000003513
YGR282C,BGL2,https://www.yeastgenome.org/locus/S000003514
YGR283C,YGR283C,https://www.yeastgenome.org/locus/S000003515
YGR284C,ERV29,https://www.yeastgenome.org/locus/S000003516
YGR285C,ZUO1,https://www.yeastgenome.org/locus/S000003517
YGR286C,BIO2,https://www.yeastgenome.org/locus/S000003518
YGR287C,IMA1,https://www.yeastgenome.org/locus/S000003519
YGR288W,MAL13,https://www.yeastgenome.org/locus/S000003520
YGR289C,MAL11,https://www.yeastgenome.org/locus/S000003521
YGR290W,YGR290W,https://www.yeastgenome.org/locus/S000003522
YGR291C,YGR291C,https://www.yeastgenome.org/locus/S000003523
YGR292W,MAL12,https://www.yeastgenome.org/locus/S000003524
YGR293C,YGR293C,https://www.yeastgenome.org/locus/S000003525
YGR294W,PAU12,https://www.yeastgenome.org/locus/S000003526
YGR295C,COS6,https://www.yeastgenome.org/locus/S000003527
YHL002W,HSE1,https://www.yeastgenome.org/locus/S000000994
YHL003C,LAG1,https://www.yeastgenome.org/locus/S000000995
YHL004W,MRP4,https://www.yeastgenome.org/locus/S000000996
YHL005C,YHL005C,https://www.yeastgenome.org/locus/S000000997
YHL006C,SHU1,https://www.yeastgenome.org/locus/S000000998
YHL007C,STE20,https://www.yeastgenome.org/locus/S000000999
YHL008C,YHL008C,https://www.yeastgenome.org/locus/S000001000
YHL009C,YAP3,https://www.yeastgenome.org/locus/S000001001
YHL010C,ETP1,https://www.yeastgenome.org/locus/S000001002
YHL011C,PRS3,https://www.yeastgenome.org/locus/S000001003
YHL012W,YHL012W,https://www.yeastgenome.org/locus/S000001004
YHL013C,OTU2,https://www.yeastgenome.org/locus/S000001005
YHL014C,YLF2,https://www.yeastgenome.org/locus/S000001006
YHL015W,RPS20,https://www.yeastgenome.org/locus/S000001007
YHL016C,DUR3,https://www.yeastgenome.org/locus/S000001008
YHL017W,YHL017W,https://www.yeastgenome.org/locus/S000001009
YHL018W,MCO14,https://www.yeastgenome.org/locus/S000001010
YHL019C,APM2,https://www.yeastgenome.org/locus/S000001011
YHL020C,OPI1,https://www.yeastgenome.org/locus/S000001012
YHL021C,AIM17,https://www.yeastgenome.org/locus/S000001013
YHL022C,SPO11,https://www.yeastgenome.org/locus/S000001014
YHL023C,NPR3,https://www.yeastgenome.org/locus/S000001015
YHL024W,RIM4,https://www.yeastgenome.org/locus/S000001016
YHL025W,SNF6,https://www.yeastgenome.org/locus/S000001017
YHL026C,YHL026C,https://www.yeastgenome.org/locus/S000001018
YHL027W,RIM101,https://www.yeastgenome.org/locus/S000001019
YHL028W,WSC4,https://www.yeastgenome.org/locus/S000001020
YHL029C,OCA5,https://www.yeastgenome.org/locus/S000001021
YHL030W,ECM29,https://www.yeastgenome.org/locus/S000001022
YHL031C,GOS1,https://www.yeastgenome.org/locus/S000001023
YHL032C,GUT1,https://www.yeastgenome.org/locus/S000001024
YHL033C,RPL8A,https://www.yeastgenome.org/locus/S000001025
YHL034C,SBP1,https://www.yeastgenome.org/locus/S000001026
YHL035C,VMR1,https://www.yeastgenome.org/locus/S000001027
YHL036W,MUP3,https://www.yeastgenome.org/locus/S000001028
YHL037C,YHL037C,https://www.yeastgenome.org/locus/S000001029
YHL038C,CBP2,https://www.yeastgenome.org/locus/S000001030
YHL039W,EFM1,https://www.yeastgenome.org/locus/S000001031
YHL040C,ARN1,https://www.yeastgenome.org/locus/S000001032
YHL041W,YHL041W,https://www.yeastgenome.org/locus/S000001033
YHL042W,YHL042W,https://www.yeastgenome.org/locus/S000001034
YHL043W,ECM34,https://www.yeastgenome.org/locus/S000001035
YHL044W,YHL044W,https://www.yeastgenome.org/locus/S000001036
YHL045W,YHL045W,https://www.yeastgenome.org/locus/S000001037
YHL046C,PAU13,https://www.yeastgenome.org/locus/S000001038
YHL047C,ARN2,https://www.yeastgenome.org/locus/S000001039
YHL048W,COS8,https://www.yeastgenome.org/locus/S000001040
YHL049C,YHL049C,https://www.yeastgenome.org/locus/S000001041
YHR001W,OSH7,https://www.yeastgenome.org/locus/S000001043
YHR002W,LEU5,https://www.yeastgenome.org/locus/S000001044
YHR003C,TCD1,https://www.yeastgenome.org/locus/S000001045
YHR004C,NEM1,https://www.yeastgenome.org/locus/S000001046
YHR005C,GPA1,https://www.yeastgenome.org/locus/S000001047
YHR006W,STP2,https://www.yeastgenome.org/locus/S000001048
YHR007C,ERG11,https://www.yeastgenome.org/locus/S000001049
YHR008C,SOD2,https://www.yeastgenome.org/locus/S000001050
YHR009C,TDA3,https://www.yeastgenome.org/locus/S000001051
YHR011W,DIA4,https://www.yeastgenome.org/locus/S000001053
YHR013C,ARD1,https://www.yeastgenome.org/locus/S000001055
YHR014W,SPO13,https://www.yeastgenome.org/locus/S000001056
YHR015W,MIP6,https://www.yeastgenome.org/locus/S000001057
YHR017W,YSC83,https://www.yeastgenome.org/locus/S000001059
YHR018C,ARG4,https://www.yeastgenome.org/locus/S000001060
YHR019C,DED81,https://www.yeastgenome.org/locus/S000001061
YHR020W,YHR020W,https://www.yeastgenome.org/locus/S000001062
YHR022C,YHR022C,https://www.yeastgenome.org/locus/S000001064
YHR023W,MYO1,https://www.yeastgenome.org/locus/S000001065
YHR024C,MAS2,https://www.yeastgenome.org/locus/S000001066
YHR025W,THR1,https://www.yeastgenome.org/locus/S000001067
YHR026W,VMA16,https://www.yeastgenome.org/locus/S000001068
YHR027C,RPN1,https://www.yeastgenome.org/locus/S000001069
YHR028C,DAP2,https://www.yeastgenome.org/locus/S000001070
YHR029C,YHI9,https://www.yeastgenome.org/locus/S000001071
YHR030C,SLT2,https://www.yeastgenome.org/locus/S000001072
YHR031C,RRM3,https://www.yeastgenome.org/locus/S000001073
YHR032W,ERC1,https://www.yeastgenome.org/locus/S000001074
YHR033W,YHR033W,https://www.yeastgenome.org/locus/S000001075
YHR034C,PIH1,https://www.yeastgenome.org/locus/S000001076
YHR035W,NEL1,https://www.yeastgenome.org/locus/S000001077
YHR036W,BRL1,https://www.yeastgenome.org/locus/S000001078
YHR037W,PUT2,https://www.yeastgenome.org/locus/S000001079
YHR038W,RRF1,https://www.yeastgenome.org/locus/S000001080
YHR039C,MSC7,https://www.yeastgenome.org/locus/S000001081
YHR040W,BCD1,https://www.yeastgenome.org/locus/S000001082
YHR042W,NCP1,https://www.yeastgenome.org/locus/S000001084
YHR043C,DOG2,https://www.yeastgenome.org/locus/S000001085
YHR044C,DOG1,https://www.yeastgenome.org/locus/S000001086
YHR045W,YHR045W,https://www.yeastgenome.org/locus/S000001087
YHR046C,INM1,https://www.yeastgenome.org/locus/S000001088
YHR047C,AAP1,https://www.yeastgenome.org/locus/S000001089
YHR048W,YHK8,https://www.yeastgenome.org/locus/S000001090
YHR049W,FSH1,https://www.yeastgenome.org/locus/S000001091
YHR050W,SMF2,https://www.yeastgenome.org/locus/S000001092
YHR051W,COX6,https://www.yeastgenome.org/locus/S000001093
YHR052W,CIC1,https://www.yeastgenome.org/locus/S000001094
YHR053C,CUP1-1,https://www.yeastgenome.org/locus/S000001095
YHR054C,YHR054C,https://www.yeastgenome.org/locus/S000001096
YHR055C,CUP1-2,https://www.yeastgenome.org/locus/S000001097
YHR056C,RSC30,https://www.yeastgenome.org/locus/S000001098
YHR057C,CPR2,https://www.yeastgenome.org/locus/S000001099
